variant,scene,category,group,correct,total,accuracy_percent,version,incorrect
U1,leo_clear_weak,receiver_all_days,9,16544,24000,68.93333333333334,V2,7456
U1,leo_clear_weak,receiver_all_days,10,15178,24000,63.24166666666667,V2,8822
U1,leo_clear_weak,receiver_all_days,11,15575,24000,64.89583333333333,V2,8425
U1,leo_clear_weak,class,0,24136,33000,73.13939393939394,V2,8864
U1,leo_clear_weak,class,1,10367,33000,31.415151515151514,V2,22633
U1,leo_clear_weak,class,2,15190,33000,46.03030303030303,V2,17810
U1,leo_clear_weak,class,3,20887,33000,63.2939393939394,V2,12113
U1,leo_clear_weak,class,4,25892,33000,78.46060606060605,V2,7108
U1,leo_clear_weak,class,5,30388,33000,92.08484848484848,V2,2612
U1,leo_low_elev_weak,aggregate,all,121790,198000,61.51010101010101,V2,76210
U1,leo_low_elev_weak,named,test_unseen_day_seen_rx,22652,30000,75.50666666666666,V2,7348
U1,leo_low_elev_weak,named,test_day_0,22652,30000,75.50666666666666,V2,7348
U1,leo_low_elev_weak,named,test_seen_day_unseen_rx,75087,126000,59.59285714285714,V2,50913
U1,leo_low_elev_weak,named,test_rx_0,12608,18000,70.04444444444445,V2,5392
U1,leo_low_elev_weak,named,test_rx_2,8240,18000,45.77777777777778,V2,9760
U1,leo_low_elev_weak,named,test_rx_5,13048,18000,72.4888888888889,V2,4952
U1,leo_low_elev_weak,named,test_rx_7,7375,18000,40.97222222222222,V2,10625
U1,leo_low_elev_weak,named,test_rx_9,12289,18000,68.27222222222223,V2,5711
U1,leo_low_elev_weak,named,test_rx_10,10429,18000,57.93888888888889,V2,7571
U1,leo_low_elev_weak,named,test_rx_11,11098,18000,61.65555555555556,V2,6902
U1,leo_low_elev_weak,named,test_unseen_day_unseen_rx,24051,42000,57.26428571428571,V2,17949
U1,leo_low_elev_weak,named,test_unseen_day_rx_0,3497,6000,58.28333333333333,V2,2503
U1,leo_low_elev_weak,named,test_unseen_day_rx_2,2403,6000,40.05,V2,3597
U1,leo_low_elev_weak,named,test_unseen_day_rx_5,3577,6000,59.61666666666667,V2,2423
U1,leo_low_elev_weak,named,test_unseen_day_rx_7,3091,6000,51.516666666666666,V2,2909
U1,leo_low_elev_weak,named,test_unseen_day_rx_9,3677,6000,61.28333333333333,V2,2323
U1,leo_low_elev_weak,named,test_unseen_day_rx_10,3981,6000,66.35,V2,2019
U1,leo_low_elev_weak,named,test_unseen_day_rx_11,3825,6000,63.75,V2,2175
U1,leo_low_elev_weak,receiver_all_days,0,16105,24000,67.10416666666667,V2,7895
U1,leo_low_elev_weak,receiver_all_days,1,4148,6000,69.13333333333334,V2,1852
U1,leo_low_elev_weak,receiver_all_days,2,10643,24000,44.34583333333333,V2,13357
U1,leo_low_elev_weak,receiver_all_days,3,4163,6000,69.38333333333334,V2,1837
U1,leo_low_elev_weak,receiver_all_days,4,5079,6000,84.65,V2,921
U1,leo_low_elev_weak,receiver_all_days,5,16625,24000,69.27083333333333,V2,7375
U1,leo_low_elev_weak,receiver_all_days,6,4961,6000,82.68333333333334,V2,1039
U1,leo_low_elev_weak,receiver_all_days,7,10466,24000,43.608333333333334,V2,13534
U1,leo_low_elev_weak,receiver_all_days,8,4301,6000,71.68333333333334,V2,1699
U1,leo_low_elev_weak,receiver_all_days,9,15966,24000,66.525,V2,8034
U1,leo_low_elev_weak,receiver_all_days,10,14410,24000,60.041666666666664,V2,9590
U1,leo_low_elev_weak,receiver_all_days,11,14923,24000,62.17916666666667,V2,9077
U1,leo_low_elev_weak,class,0,23906,33000,72.44242424242424,V2,9094
U1,leo_low_elev_weak,class,1,9574,33000,29.01212121212121,V2,23426
U1,leo_low_elev_weak,class,2,14423,33000,43.7060606060606,V2,18577
U1,leo_low_elev_weak,class,3,18971,33000,57.487878787878785,V2,14029
U1,leo_low_elev_weak,class,4,24772,33000,75.06666666666666,V2,8228
U1,leo_low_elev_weak,class,5,30144,33000,91.34545454545454,V2,2856
U1,leo_rain_weak,aggregate,all,122158,198000,61.69595959595959,V2,75842
U1,leo_rain_weak,named,test_unseen_day_seen_rx,22803,30000,76.01,V2,7197
U1,leo_rain_weak,named,test_day_0,22803,30000,76.01,V2,7197
U1,leo_rain_weak,named,test_seen_day_unseen_rx,75433,126000,59.86746031746032,V2,50567
U1,leo_rain_weak,named,test_rx_0,12579,18000,69.88333333333334,V2,5421
U1,leo_rain_weak,named,test_rx_2,8207,18000,45.59444444444444,V2,9793
U1,leo_rain_weak,named,test_rx_5,13279,18000,73.77222222222223,V2,4721
U1,leo_rain_weak,named,test_rx_7,7422,18000,41.233333333333334,V2,10578
U1,leo_rain_weak,named,test_rx_9,12291,18000,68.28333333333333,V2,5709
U1,leo_rain_weak,named,test_rx_10,10439,18000,57.99444444444445,V2,7561
U1,leo_rain_weak,named,test_rx_11,11216,18000,62.31111111111111,V2,6784
U1,leo_rain_weak,named,test_unseen_day_unseen_rx,23922,42000,56.957142857142856,V2,18078
U1,leo_rain_weak,named,test_unseen_day_rx_0,3416,6000,56.93333333333333,V2,2584
U1,leo_rain_weak,named,test_unseen_day_rx_2,2419,6000,40.31666666666667,V2,3581
U1,leo_rain_weak,named,test_unseen_day_rx_5,3623,6000,60.38333333333333,V2,2377
U1,leo_rain_weak,named,test_unseen_day_rx_7,3039,6000,50.65,V2,2961
U1,leo_rain_weak,named,test_unseen_day_rx_9,3640,6000,60.666666666666664,V2,2360
U1,leo_rain_weak,named,test_unseen_day_rx_10,4080,6000,68.0,V2,1920
U1,leo_rain_weak,named,test_unseen_day_rx_11,3705,6000,61.75,V2,2295
U1,leo_rain_weak,receiver_all_days,0,15995,24000,66.64583333333333,V2,8005
U1,leo_rain_weak,receiver_all_days,1,4166,6000,69.43333333333334,V2,1834
U1,leo_rain_weak,receiver_all_days,2,10626,24000,44.275,V2,13374
U1,leo_rain_weak,receiver_all_days,3,4173,6000,69.55,V2,1827
U1,leo_rain_weak,receiver_all_days,4,5174,6000,86.23333333333333,V2,826
U1,leo_rain_weak,receiver_all_days,5,16902,24000,70.425,V2,7098
U1,leo_rain_weak,receiver_all_days,6,4937,6000,82.28333333333333,V2,1063
U1,leo_rain_weak,receiver_all_days,7,10461,24000,43.5875,V2,13539
U1,leo_rain_weak,receiver_all_days,8,4353,6000,72.55,V2,1647
U1,leo_rain_weak,receiver_all_days,9,15931,24000,66.37916666666666,V2,8069
U1,leo_rain_weak,receiver_all_days,10,14519,24000,60.49583333333333,V2,9481
U1,leo_rain_weak,receiver_all_days,11,14921,24000,62.170833333333334,V2,9079
U1,leo_rain_weak,class,0,24381,33000,73.88181818181818,V2,8619
U1,leo_rain_weak,class,1,9813,33000,29.736363636363638,V2,23187
U1,leo_rain_weak,class,2,14425,33000,43.71212121212121,V2,18575
U1,leo_rain_weak,class,3,18466,33000,55.95757575757576,V2,14534
U1,leo_rain_weak,class,4,24778,33000,75.08484848484848,V2,8222
U1,leo_rain_weak,class,5,30295,33000,91.8030303030303,V2,2705
U1_mask_off,clean,aggregate,all,155651,198000,78.61161616161615,V2,42349
U1_mask_off,clean,named,test_unseen_day_seen_rx,28051,30000,93.50333333333333,V2,1949
U1_mask_off,clean,named,test_day_0,28051,30000,93.50333333333333,V2,1949
U1_mask_off,clean,named,test_seen_day_unseen_rx,96031,126000,76.21507936507936,V2,29969
U1_mask_off,clean,named,test_rx_0,15162,18000,84.23333333333333,V2,2838
U1_mask_off,clean,named,test_rx_2,10857,18000,60.31666666666667,V2,7143
U1_mask_off,clean,named,test_rx_5,15622,18000,86.78888888888889,V2,2378
U1_mask_off,clean,named,test_rx_7,11383,18000,63.23888888888889,V2,6617
U1_mask_off,clean,named,test_rx_9,14382,18000,79.9,V2,3618
U1_mask_off,clean,named,test_rx_10,14773,18000,82.07222222222222,V2,3227
U1_mask_off,clean,named,test_rx_11,13852,18000,76.95555555555555,V2,4148
U1_mask_off,clean,named,test_unseen_day_unseen_rx,31569,42000,75.16428571428571,V2,10431
U1_mask_off,clean,named,test_unseen_day_rx_0,3943,6000,65.71666666666667,V2,2057
U1_mask_off,clean,named,test_unseen_day_rx_2,3731,6000,62.18333333333333,V2,2269
U1_mask_off,clean,named,test_unseen_day_rx_5,4981,6000,83.01666666666667,V2,1019
U1_mask_off,clean,named,test_unseen_day_rx_7,5380,6000,89.66666666666667,V2,620
U1_mask_off,clean,named,test_unseen_day_rx_9,4107,6000,68.45,V2,1893
U1_mask_off,clean,named,test_unseen_day_rx_10,5123,6000,85.38333333333334,V2,877
U1_mask_off,clean,named,test_unseen_day_rx_11,4304,6000,71.73333333333333,V2,1696
U1_mask_off,clean,receiver_all_days,0,19105,24000,79.60416666666667,V2,4895
U1_mask_off,clean,receiver_all_days,1,4904,6000,81.73333333333333,V2,1096
U1_mask_off,clean,receiver_all_days,2,14588,24000,60.78333333333333,V2,9412
U1_mask_off,clean,receiver_all_days,3,5704,6000,95.06666666666666,V2,296
U1_mask_off,clean,receiver_all_days,4,5866,6000,97.76666666666667,V2,134
U1_mask_off,clean,receiver_all_days,5,20603,24000,85.84583333333333,V2,3397
U1_mask_off,clean,receiver_all_days,6,5931,6000,98.85,V2,69
U1_mask_off,clean,receiver_all_days,7,16763,24000,69.84583333333333,V2,7237
U1_mask_off,clean,receiver_all_days,8,5646,6000,94.1,V2,354
U1_mask_off,clean,receiver_all_days,9,18489,24000,77.0375,V2,5511
U1_mask_off,clean,receiver_all_days,10,19896,24000,82.9,V2,4104
U1_mask_off,clean,receiver_all_days,11,18156,24000,75.65,V2,5844
U1_mask_off,clean,class,0,30727,33000,93.11212121212121,V2,2273
U1_mask_off,clean,class,1,15018,33000,45.50909090909091,V2,17982
U1_mask_off,clean,class,2,21323,33000,64.61515151515151,V2,11677
U1_mask_off,clean,class,3,24720,33000,74.9090909090909,V2,8280
U1_mask_off,clean,class,4,32859,33000,99.57272727272728,V2,141
U1_mask_off,clean,class,5,31004,33000,93.95151515151515,V2,1996
U1_mask_off,leo_clear_weak,aggregate,all,126576,198000,63.92727272727273,V2,71424
U1_mask_off,leo_clear_weak,named,test_unseen_day_seen_rx,23712,30000,79.04,V2,6288
U1_mask_off,leo_clear_weak,named,test_day_0,23712,30000,79.04,V2,6288
U1_mask_off,leo_clear_weak,named,test_seen_day_unseen_rx,77875,126000,61.80555555555556,V2,48125
U1_mask_off,leo_clear_weak,named,test_rx_0,13317,18000,73.98333333333333,V2,4683
U1_mask_off,leo_clear_weak,named,test_rx_2,8410,18000,46.72222222222222,V2,9590
U1_mask_off,leo_clear_weak,named,test_rx_5,14031,18000,77.95,V2,3969
U1_mask_off,leo_clear_weak,named,test_rx_7,6987,18000,38.81666666666667,V2,11013
U1_mask_off,leo_clear_weak,named,test_rx_9,12945,18000,71.91666666666667,V2,5055
U1_mask_off,leo_clear_weak,named,test_rx_10,10813,18000,60.07222222222222,V2,7187
U1_mask_off,leo_clear_weak,named,test_rx_11,11372,18000,63.17777777777778,V2,6628
U1_mask_off,leo_clear_weak,named,test_unseen_day_unseen_rx,24989,42000,59.49761904761905,V2,17011
U1_mask_off,leo_clear_weak,named,test_unseen_day_rx_0,3496,6000,58.266666666666666,V2,2504
U1_mask_off,leo_clear_weak,named,test_unseen_day_rx_2,2507,6000,41.78333333333333,V2,3493
U1_mask_off,leo_clear_weak,named,test_unseen_day_rx_5,3830,6000,63.833333333333336,V2,2170
U1_mask_off,leo_clear_weak,named,test_unseen_day_rx_7,3189,6000,53.15,V2,2811
U1_mask_off,leo_clear_weak,named,test_unseen_day_rx_9,3753,6000,62.55,V2,2247
U1_mask_off,leo_clear_weak,named,test_unseen_day_rx_10,4366,6000,72.76666666666667,V2,1634
U1_mask_off,leo_clear_weak,named,test_unseen_day_rx_11,3848,6000,64.13333333333334,V2,2152
U1_mask_off,leo_clear_weak,receiver_all_days,0,16813,24000,70.05416666666666,V2,7187
U1_mask_off,leo_clear_weak,receiver_all_days,1,4319,6000,71.98333333333333,V2,1681
U1_mask_off,leo_clear_weak,receiver_all_days,2,10917,24000,45.4875,V2,13083
U1_mask_off,leo_clear_weak,receiver_all_days,3,4503,6000,75.05,V2,1497
U1_mask_off,leo_clear_weak,receiver_all_days,4,5210,6000,86.83333333333333,V2,790
U1_mask_off,leo_clear_weak,receiver_all_days,5,17861,24000,74.42083333333333,V2,6139
U1_mask_off,leo_clear_weak,receiver_all_days,6,4976,6000,82.93333333333334,V2,1024
U1_mask_off,leo_clear_weak,receiver_all_days,7,10176,24000,42.4,V2,13824
U1_mask_off,leo_clear_weak,receiver_all_days,8,4704,6000,78.4,V2,1296
U1_mask_off,leo_clear_weak,receiver_all_days,9,16698,24000,69.575,V2,7302
U1_mask_off,leo_clear_weak,receiver_all_days,10,15179,24000,63.24583333333333,V2,8821
U1_mask_off,leo_clear_weak,receiver_all_days,11,15220,24000,63.416666666666664,V2,8780
U1_mask_off,leo_clear_weak,class,0,19799,33000,59.9969696969697,V2,13201
U1_mask_off,leo_clear_weak,class,1,8996,33000,27.26060606060606,V2,24004
U1_mask_off,leo_clear_weak,class,2,16558,33000,50.17575757575757,V2,16442
U1_mask_off,leo_clear_weak,class,3,23431,33000,71.0030303030303,V2,9569
U1_mask_off,leo_clear_weak,class,4,26343,33000,79.82727272727273,V2,6657
U1_mask_off,leo_clear_weak,class,5,31449,33000,95.3,V2,1551
U1_mask_off,leo_low_elev_weak,aggregate,all,122047,198000,61.63989898989899,V2,75953
U1_mask_off,leo_low_elev_weak,named,test_unseen_day_seen_rx,22622,30000,75.40666666666667,V2,7378
U1_mask_off,leo_low_elev_weak,named,test_day_0,22622,30000,75.40666666666667,V2,7378
U1_mask_off,leo_low_elev_weak,named,test_seen_day_unseen_rx,75233,126000,59.708730158730155,V2,50767
U1_mask_off,leo_low_elev_weak,named,test_rx_0,12606,18000,70.03333333333333,V2,5394
U1_mask_off,leo_low_elev_weak,named,test_rx_2,8564,18000,47.577777777777776,V2,9436
U1_mask_off,leo_low_elev_weak,named,test_rx_5,13356,18000,74.2,V2,4644
U1_mask_off,leo_low_elev_weak,named,test_rx_7,6929,18000,38.49444444444445,V2,11071
U1_mask_off,leo_low_elev_weak,named,test_rx_9,12536,18000,69.64444444444445,V2,5464
U1_mask_off,leo_low_elev_weak,named,test_rx_10,10292,18000,57.17777777777778,V2,7708
U1_mask_off,leo_low_elev_weak,named,test_rx_11,10950,18000,60.833333333333336,V2,7050
U1_mask_off,leo_low_elev_weak,named,test_unseen_day_unseen_rx,24192,42000,57.6,V2,17808
U1_mask_off,leo_low_elev_weak,named,test_unseen_day_rx_0,3335,6000,55.583333333333336,V2,2665
U1_mask_off,leo_low_elev_weak,named,test_unseen_day_rx_2,2605,6000,43.416666666666664,V2,3395
U1_mask_off,leo_low_elev_weak,named,test_unseen_day_rx_5,3736,6000,62.266666666666666,V2,2264
U1_mask_off,leo_low_elev_weak,named,test_unseen_day_rx_7,2893,6000,48.21666666666667,V2,3107
U1_mask_off,leo_low_elev_weak,named,test_unseen_day_rx_9,3699,6000,61.65,V2,2301
U1_mask_off,leo_low_elev_weak,named,test_unseen_day_rx_10,4163,6000,69.38333333333334,V2,1837
U1_mask_off,leo_low_elev_weak,named,test_unseen_day_rx_11,3761,6000,62.68333333333333,V2,2239
U1_mask_off,leo_low_elev_weak,receiver_all_days,0,15941,24000,66.42083333333333,V2,8059
U1_mask_off,leo_low_elev_weak,receiver_all_days,1,4141,6000,69.01666666666667,V2,1859
U1_mask_off,leo_low_elev_weak,receiver_all_days,2,11169,24000,46.5375,V2,12831
U1_mask_off,leo_low_elev_weak,receiver_all_days,3,4189,6000,69.81666666666666,V2,1811
U1_mask_off,leo_low_elev_weak,receiver_all_days,4,4996,6000,83.26666666666667,V2,1004
U1_mask_off,leo_low_elev_weak,receiver_all_days,5,17092,24000,71.21666666666667,V2,6908
U1_mask_off,leo_low_elev_weak,receiver_all_days,6,4846,6000,80.76666666666667,V2,1154
U1_mask_off,leo_low_elev_weak,receiver_all_days,7,9822,24000,40.925,V2,14178
U1_mask_off,leo_low_elev_weak,receiver_all_days,8,4450,6000,74.16666666666667,V2,1550
U1_mask_off,leo_low_elev_weak,receiver_all_days,9,16235,24000,67.64583333333333,V2,7765
U1_mask_off,leo_low_elev_weak,receiver_all_days,10,14455,24000,60.229166666666664,V2,9545
U1_mask_off,leo_low_elev_weak,receiver_all_days,11,14711,24000,61.295833333333334,V2,9289
U1_mask_off,leo_low_elev_weak,class,0,19462,33000,58.97575757575758,V2,13538
U1_mask_off,leo_low_elev_weak,class,1,8629,33000,26.14848484848485,V2,24371
U1_mask_off,leo_low_elev_weak,class,2,15401,33000,46.66969696969697,V2,17599
U1_mask_off,leo_low_elev_weak,class,3,22066,33000,66.86666666666666,V2,10934
U1_mask_off,leo_low_elev_weak,class,4,25394,33000,76.95151515151515,V2,7606
U1_mask_off,leo_low_elev_weak,class,5,31095,33000,94.22727272727273,V2,1905
U1_mask_off,leo_rain_weak,aggregate,all,122693,198000,61.966161616161614,V2,75307
U1_mask_off,leo_rain_weak,named,test_unseen_day_seen_rx,22977,30000,76.59,V2,7023
U1_mask_off,leo_rain_weak,named,test_day_0,22977,30000,76.59,V2,7023
U1_mask_off,leo_rain_weak,named,test_seen_day_unseen_rx,75518,126000,59.93492063492064,V2,50482
U1_mask_off,leo_rain_weak,named,test_rx_0,12586,18000,69.92222222222222,V2,5414
U1_mask_off,leo_rain_weak,named,test_rx_2,8539,18000,47.43888888888889,V2,9461
U1_mask_off,leo_rain_weak,named,test_rx_5,13507,18000,75.03888888888889,V2,4493
U1_mask_off,leo_rain_weak,named,test_rx_7,7067,18000,39.26111111111111,V2,10933
U1_mask_off,leo_rain_weak,named,test_rx_9,12503,18000,69.46111111111111,V2,5497
U1_mask_off,leo_rain_weak,named,test_rx_10,10308,18000,57.266666666666666,V2,7692
U1_mask_off,leo_rain_weak,named,test_rx_11,11008,18000,61.15555555555556,V2,6992
U1_mask_off,leo_rain_weak,named,test_unseen_day_unseen_rx,24198,42000,57.614285714285714,V2,17802
U1_mask_off,leo_rain_weak,named,test_unseen_day_rx_0,3286,6000,54.766666666666666,V2,2714
U1_mask_off,leo_rain_weak,named,test_unseen_day_rx_2,2602,6000,43.36666666666667,V2,3398
U1_mask_off,leo_rain_weak,named,test_unseen_day_rx_5,3780,6000,63.0,V2,2220
U1_mask_off,leo_rain_weak,named,test_unseen_day_rx_7,2950,6000,49.166666666666664,V2,3050
U1_mask_off,leo_rain_weak,named,test_unseen_day_rx_9,3681,6000,61.35,V2,2319
U1_mask_off,leo_rain_weak,named,test_unseen_day_rx_10,4211,6000,70.18333333333334,V2,1789
U1_mask_off,leo_rain_weak,named,test_unseen_day_rx_11,3688,6000,61.46666666666667,V2,2312
U1_mask_off,leo_rain_weak,receiver_all_days,0,15872,24000,66.13333333333334,V2,8128
U1_mask_off,leo_rain_weak,receiver_all_days,1,4160,6000,69.33333333333333,V2,1840
U1_mask_off,leo_rain_weak,receiver_all_days,2,11141,24000,46.420833333333334,V2,12859
U1_mask_off,leo_rain_weak,receiver_all_days,3,4296,6000,71.6,V2,1704
U1_mask_off,leo_rain_weak,receiver_all_days,4,5117,6000,85.28333333333333,V2,883
U1_mask_off,leo_rain_weak,receiver_all_days,5,17287,24000,72.02916666666667,V2,6713
U1_mask_off,leo_rain_weak,receiver_all_days,6,4850,6000,80.83333333333333,V2,1150
U1_mask_off,leo_rain_weak,receiver_all_days,7,10017,24000,41.7375,V2,13983
U1_mask_off,leo_rain_weak,receiver_all_days,8,4554,6000,75.9,V2,1446
U1_mask_off,leo_rain_weak,receiver_all_days,9,16184,24000,67.43333333333334,V2,7816
U1_mask_off,leo_rain_weak,receiver_all_days,10,14519,24000,60.49583333333333,V2,9481
U1_mask_off,leo_rain_weak,receiver_all_days,11,14696,24000,61.233333333333334,V2,9304
U1_mask_off,leo_rain_weak,class,0,20087,33000,60.86969696969697,V2,12913
U1_mask_off,leo_rain_weak,class,1,8772,33000,26.581818181818182,V2,24228
U1_mask_off,leo_rain_weak,class,2,15655,33000,47.43939393939394,V2,17345
U1_mask_off,leo_rain_weak,class,3,21608,33000,65.47878787878788,V2,11392
U1_mask_off,leo_rain_weak,class,4,25342,33000,76.7939393939394,V2,7658
U1_mask_off,leo_rain_weak,class,5,31229,33000,94.63333333333334,V2,1771
U3,clean,aggregate,all,153457,198000,77.50353535353536,V2,44543
U3,clean,named,test_unseen_day_seen_rx,27725,30000,92.41666666666667,V2,2275
U3,clean,named,test_day_0,27725,30000,92.41666666666667,V2,2275
U3,clean,named,test_seen_day_unseen_rx,95478,126000,75.77619047619048,V2,30522
U3,clean,named,test_rx_0,14680,18000,81.55555555555556,V2,3320
U3,clean,named,test_rx_2,10754,18000,59.74444444444445,V2,7246
U3,clean,named,test_rx_5,15699,18000,87.21666666666667,V2,2301
U3,clean,named,test_rx_7,11492,18000,63.84444444444444,V2,6508
U3,clean,named,test_rx_9,14397,18000,79.98333333333333,V2,3603
U3,clean,named,test_rx_10,14725,18000,81.80555555555556,V2,3275
U3,clean,named,test_rx_11,13731,18000,76.28333333333333,V2,4269
U3,clean,named,test_unseen_day_unseen_rx,30254,42000,72.03333333333333,V2,11746
U3,clean,named,test_unseen_day_rx_0,4093,6000,68.21666666666667,V2,1907
U3,clean,named,test_unseen_day_rx_2,2962,6000,49.36666666666667,V2,3038
U3,clean,named,test_unseen_day_rx_5,4456,6000,74.26666666666667,V2,1544
U3,clean,named,test_unseen_day_rx_7,5319,6000,88.65,V2,681
U3,clean,named,test_unseen_day_rx_9,3945,6000,65.75,V2,2055
U3,clean,named,test_unseen_day_rx_10,4826,6000,80.43333333333334,V2,1174
U3,clean,named,test_unseen_day_rx_11,4653,6000,77.55,V2,1347
U3,clean,receiver_all_days,0,18773,24000,78.22083333333333,V2,5227
U3,clean,receiver_all_days,1,4653,6000,77.55,V2,1347
U3,clean,receiver_all_days,2,13716,24000,57.15,V2,10284
U3,clean,receiver_all_days,3,5707,6000,95.11666666666666,V2,293
U3,clean,receiver_all_days,4,5862,6000,97.7,V2,138
U3,clean,receiver_all_days,5,20155,24000,83.97916666666667,V2,3845
U3,clean,receiver_all_days,6,5866,6000,97.76666666666667,V2,134
U3,clean,receiver_all_days,7,16811,24000,70.04583333333333,V2,7189
